anime_id,name,genre,type,episodes,rating,members
1515,Sentou Yousei Shoujo Tasukete! Mave-chan,"Comedy, Parody, Sci-Fi, Shounen, Super Power",OVA,1,5.5,2100
1516,Kirarin�uRevolution,"Comedy, Drama, Romance, Shoujo",TV,153,7.35,14932
1517,Silent Mobius,"Action, Comedy, Drama, Fantasy, Horror, Magic, Romance, Sci-Fi",TV,26,6.95,7664
1519,Black Lagoon: The Second Barrage,"Action, Seinen",TV,12,8.3,203233
1520,Black Jack,Drama,OVA,12,7.88,14414
1521,Black Jack the Movie,Drama,Movie,1,7.38,6404
1524,Fuujin Monogatari,"Drama, Fantasy, School, Slice of Life, Supernatural",TV,13,7.34,8717
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,7.04,13929
1526,Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,"Action, Adventure, Drama, Fantasy, Kids",Movie,1,7.4,46887
1527,Pokemon: Senritsu no Mirage Pokemon,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,13040
1528,Bishoujo Yuugekitai Battle Skipper,"Comedy, Mecha, Sci-Fi",OVA,3,5.41,883
1529,De:vadasy,"Action, Ecchi, Mecha, Psychological",OVA,3,5.01,1269
1530,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",TV,24,8.17,163171
1531,Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!,"Comedy, Ecchi, Fantasy, Romance, Slice of Life",OVA,1,7.28,26234
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,"Comedy, Drama, Romance, Shoujo, Shounen Ai, Slice of Life",TV,12,6.95,30723
1533,Ai Tenshi Densetsu Wedding Peach,"Adventure, Comedy, Magic, Romance, Shoujo",TV,51,6.77,12536
1534,Futari wa Precure: Splash�uStar,"Action, Comedy, Fantasy, Magic, Shoujo",TV,49,7.25,5384
1535,Death Note,"Mystery, Police, Psychological, Supernatural, Thriller",TV,37,8.71,1013917
1536,Busou Renkin,"Action, Comedy, Fantasy, School, Shounen, Supernatural",TV,26,7.51,104607
1537,Genshi Shounen Ryuu,"Action, Adventure, Romance, Sci-Fi, Shounen",TV,22,6.55,731
1538,Pumpkin Scissors,"Action, Comedy, Drama, Military",TV,24,7.25,23931
1539,Touch: Cross Road - Kaze no Yukue,"Romance, Shounen, Sports",Special,1,7.21,1513
1540,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...","Romance, Shounen, Sports",Special,1,7.02,1627
1541,Souten no Ken,"Action, Historical, Martial Arts",TV,22,6.89,4160
1542,Brain Powerd,"Action, Adventure, Mecha, Sci-Fi",TV,26,6.3,5058
1543,Yoake Mae yori Ruriiro na: Crescent Love,"Comedy, Romance, School, Sci-Fi",TV,12,7.22,22770
1544,Super Robot Taisen OG The Animation,"Mecha, Sci-Fi, Shounen, Space",OVA,3,6.79,2653
1546,Negima!?,"Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",TV,26,7.21,44009
1547,Obake no Q-tarou,"Comedy, School, Slice of Life, Supernatural",TV,96,6.38,250
1548,Shin Taketori Monogatari: 1000-nen Joou,"Drama, Mystery, Sci-Fi",TV,42,7.45,1805
1549,1000-nen Joou: Queen Millennia,"Adventure, Drama, Fantasy, Sci-Fi",Movie,1,7.02,2078
1550,Attack No.1,"Drama, Shoujo, Sports",TV,104,6.85,3676
1552,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,"Comedy, Drama, Romance",Movie,1,6.31,399
1553,Queen Emeraldas,"Action, Adventure, Sci-Fi",OVA,4,7.05,3279
1554,Asatte no Houkou.,"Drama, Supernatural",TV,12,7.16,16909
1555,Tokimeki Memorial: Only Love,"Comedy, Harem, Romance, School",TV,25,7.2,24691
1556,Kikoushi Enma,"Demons, Ecchi, Fantasy, Horror, Magic, Seinen, Supernatural",OVA,4,7.29,11902
1557,Shounen Onmyouji,"Action, Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",TV,26,7.71,33321
1558,Yarima Queen,"Comedy, Demons, Fantasy, Hentai, Magic, Parody",OVA,1,6.26,2153
1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50,8.25,129112
1560,Choujin Gakuen Gowcaizer: The Voltage Fighters,"Action, Ecchi, Martial Arts, Sci-Fi, Shounen",OVA,3,5.23,1627
1561,Lovedol: Lovely Idol,"Harem, Music",TV,12,6.29,5825
1562,Yamato Nadeshiko Shichihenge?,"Comedy, Shoujo",TV,25,7.89,92088
1563,Magic Knight Rayearth II,"Adventure, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",TV,29,7.61,19209
1564,Pokemon Advanced Generation,"Action, Adventure, Comedy, Fantasy, Kids",TV,192,7.2,67386
1565,Pokemon Diamond &amp; Pearl,"Action, Adventure, Comedy, Fantasy, Kids",TV,191,7.23,48203
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1,8.22,55247
1567,Kaitou Saint Tail,"Adventure, Magic, Romance, Shoujo",TV,43,7.64,8794
1568,Sumomomo Momomo: Chijou Saikyou no Yome,"Comedy, Martial Arts, Romance",TV,22,7.08,31385
1569,Otome wa Boku ni Koishiteru,"Comedy, Drama, Romance, School",TV,12,7.18,42190
1570,Happiness!,"Comedy, Harem, Magic, Romance, School",TV,12,6.56,24393
1571,Ghost Hunt,"Comedy, Horror, Mystery, Shoujo, Supernatural",TV,25,7.97,126426
1572,Jungle Taitei,"Adventure, Kids, Shounen",TV,52,6.69,3067
1573,Kishin Douji Zenki,"Action, Comedy, Drama, Ecchi, Fantasy, Horror, Magic, Shounen",TV,51,7.09,5936
1574,Get Ride! AMDriver,"Adventure, Mecha, Sci-Fi, Shounen",TV,51,6.55,1061
1575,Code Geass: Hangyaku no Lelouch,"Action, Mecha, Military, School, Sci-Fi, Super Power",TV,25,8.83,715151
1576,Bakumatsu Kikansetsu Irohanihoheto,"Action, Drama, Historical, Samurai",ONA,26,7.22,28097
1577,Taiho Shichau zo,"Action, Comedy, Police, Seinen",OVA,4,7.51,8557
1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",TV,13,7.03,6786
1579,Kiniro no Corda: Primo Passo,"Comedy, Drama, Harem, Magic, Music, Romance, School, Shoujo",TV,25,7.69,63134
1580,Mouryou Senki Madara,"Adventure, Demons, Shounen, Supernatural",OVA,2,6.4,813
1581,Gift: Eternal Rainbow,"Comedy, Drama, Harem, Magic, Romance, School",TV,12,6.8,21979
1582,Submarine 707R,"Action, Adventure, Military, Sci-Fi",OVA,2,6.34,1712
1583,009-1,"Action, Mecha, Sci-Fi, Seinen",TV,12,6.39,11097
1584,Stratos 4 Advance Kanketsu-hen,"Comedy, Military, Sci-Fi",OVA,2,7.08,1876
1585,Spectral Force,"Demons, Fantasy",OVA,2,4.36,1010
1586,Aoi Umi no Tristia,"Adventure, Mecha",OVA,2,5.87,2279
1587,Tenpou Ibun: Ayakashi Ayashi,"Demons, Historical, Supernatural",TV,25,7.02,10364
1588,Mamoru-kun ni Megami no Shukufuku wo!,"Comedy, Romance, School",TV,24,7.21,16922
1589,Bartender,"Drama, Seinen, Slice of Life",TV,11,7.5,44394
1590,Legendz: Yomigaeru Ryuuou Densetsu,"Action, Adventure, Comedy, Fantasy",TV,50,7.47,1370
1591,Kujibiki?Unbalance,"Comedy, Romance, School",TV,12,6.39,9021
1592,Hataraki Man,"Comedy, Drama, Romance, Seinen, Slice of Life",TV,11,7.16,13681
1593,Azumanga Web Daioh,"Comedy, School, Slice of Life",ONA,1,6.81,21904
1594,Jigoku Shoujo Futakomori,"Horror, Mystery, Psychological, Supernatural",TV,26,8.08,79816
1595,Inma Daitoshi: Beast City,Hentai,OVA,3,5.87,1356
1596,Arcade Gamer Fubuki,"Action, Comedy, Ecchi, Parody, Shounen, Sports, Super Power",OVA,4,5.41,3201
1597,Panyo Panyo Di Gi Charat,Comedy,TV,48,6.89,3207
1598,Casshern: Robot Hunter,"Adventure, Mecha, Sci-Fi",OVA,4,6.53,4497
1599,Eat-Man &#039;98,"Action, Adventure, Sci-Fi, Shounen, Super Power",TV,12,6.89,2757
1600,Galaxy Angel Rune,"Comedy, Sci-Fi",TV,13,6.57,3551
1601,Red Garden,"Drama, Mystery",TV,22,7.22,27169
1602,Soukou no Strain,"Drama, Ecchi, Mecha, Military, Sci-Fi, Space",TV,13,7.17,14925
1603,Super Robot Taisen OG: Divine Wars,"Action, Mecha, Sci-Fi",TV,25,6.96,5232
1604,Katekyo Hitman Reborn!,"Action, Comedy, Shounen, Super Power",TV,203,8.37,258103
1606,Kekkaishi,"Adventure, Comedy, Fantasy, Shounen",TV,52,7.73,61884
1607,Venus Versus Virus,"Drama, Romance, Supernatural",TV,12,6.55,20883
1608,Salaryman Kintarou,"Comedy, Drama, Seinen",TV,20,7.61,4151
1609,Mai-Otome Zwei,"Action, Magic",OVA,4,7.36,14615
1611,Galerians: Rion,"Adventure, Drama, Horror, Military, Mystery, Psychological, Sci-Fi, Shounen, Supernatural",OVA,3,5.74,2002
1613,Jikuu Ihoujin Kyoko: Chocola ni Omakase!,"Comedy, Fantasy",OVA,1,5.61,2039
1614,Captain Tsubasa: Road to 2002,"Action, Shounen, Sports",TV,52,7.45,19746
1617,Massugu ni Ikou.,"Comedy, Josei, Romance, Slice of Life",TV,4,6.71,1451
1618,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999),"Action, Adventure, Sci-Fi",TV,26,6.79,2430
1619,Negima!? Haru Special!?,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance, Shounen, Super Power",OVA,1,7.21,13563
1620,MAPS,"Adventure, Comedy, Sci-Fi",OVA,4,5.95,1007
1621,Haru no Ashioto The Movie: Ourin Dakkan,"Action, Comedy, School",Movie,1,5.11,1243
1622,Kai Doh Maru,"Action, Fantasy, Historical, Magic",OVA,1,5.73,5712
1623,G-On Riders,"Action, Comedy, School, Sci-Fi",TV,13,6.02,2606
1624,To Heart 2 Special,"Drama, Romance, School",Special,1,6.52,2599
1625,Soul Link Special,"Adventure, Comedy, Ecchi, Military, Romance, Sci-Fi, Space",Special,1,6.02,1973
1626,Genma Taisen,"Action, Adventure, Comedy, Drama, Mecha, Sci-Fi, Shounen",Movie,1,5.1,2055
1627,Choushin Hime Dangaizer 3,"Adventure, Ecchi, Mecha, Sci-Fi",OVA,4,5.53,919
1628,Maou Dante,"Action, Demons, Horror, Shounen, Supernatural",TV,13,6.31,3907
1629,Devilman Lady,"Action, Drama, Horror, Psychological",TV,26,6.92,8665
1630,Yousei Hime Ren,"Adventure, Comedy, Fantasy",OVA,2,6.35,2253
1631,Eureka Seven: Navigation ray=out,"Mecha, Sci-Fi",Special,1,7.08,8630
1632,Shintaisou: Shin,"Hentai, School",OVA,2,6.21,2787
1633,Shintaisou: Kari,Hentai,OVA,4,6.42,3942
1634,Ai Shimai: Futari no Kajitsu,Hentai,OVA,3,6.62,6387
1635,Ai Shimai 2: Futari no Kajitsu,Hentai,OVA,2,6.64,5247
1636,Ai Shimai Tsubomi... Kegashite Kudasai,Hentai,OVA,2,6.22,3932
1637,Kaze to Ki no Uta Sanctus: Sei Naru Kana,"Drama, Historical, Romance, Shoujo, Shounen Ai",OVA,1,7.06,6105
1638,Peter Pan no Bouken,"Adventure, Fantasy",TV,41,6.91,2146
1639,Boku no Pico,"Hentai, Yaoi",OVA,1,5.13,57355
1640,Angel&#039;s Feather,"Drama, Fantasy, Romance, Sci-Fi, Shoujo, Shounen Ai, Supernatural",OVA,2,5.62,14248
1641,Iron Virgin Jun,"Action, Comedy, Fantasy, Martial Arts, Super Power",OVA,1,4.81,890
1642,Sugar Sugar Rune,"Fantasy, Magic, Shoujo",TV,51,7.56,16484
1643,Sailor Victory,"Action, Comedy, Mecha, Sci-Fi",OVA,2,6.02,801
1644,Princess Rouge,"Fantasy, Romance",OVA,2,6.01,1025
1645,Harlock Saga: Nibelung no Yubiwa,"Action, Adventure, Drama, Sci-Fi, Seinen, Space",OVA,6,6.91,3244
1647,Kakugo no Susume,"Action, Demons, Ecchi, Horror, Mecha, Sci-Fi, Super Power",OVA,2,4.49,4269
1648,UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,"Comedy, Romance, Sci-Fi",OVA,2,6.99,3993
1650,Uchuu Senkan Yamato,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,26,7.73,10688
1651,Uchuu Senkan Yamato 2,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,26,7.63,3461
1652,Uchuu Senkan Yamato III,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,25,7.33,2568
1654,Kashimashi: Girl Meets Girl OVA,"Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life",OVA,1,6.94,10910
1655,Nerima Daikon Brothers,"Comedy, Music",TV,12,7.47,5374
1656,PostPet Momobin,"Comedy, Kids",TV,24,5.68,215
1657,Byston Well Monogatari: Garzey no Tsubasa,Fantasy,OVA,3,3.99,5822
1658,Karakuri no Kimi,"Action, Comedy, Fantasy, Historical, Horror, Martial Arts, Samurai, Shounen, Supernatural",OVA,1,6.69,2884
1659,Mai-Otome Specials,"Comedy, Drama, Fantasy, Magic",Special,9,7.14,4609
1660,Kurogane Communication,"Action, Adventure, Drama, Sci-Fi",TV,24,6.76,2928
1661,Cutey Honey,"Action, Adventure, School, Sci-Fi",TV,25,6.68,6596
1662,Space Fantasia 2001 Nights,"Drama, Sci-Fi, Seinen, Space",OVA,1,6.49,1284
1663,Haha wo Tazunete Sanzenri,"Adventure, Drama, Historical, Slice of Life",TV,52,7.39,3685
1664,Babel Nisei (2001),"Action, Adventure, Mystery, Sci-Fi, Shounen, Supernatural",TV,13,5.91,1502
1665,Babel Nisei (1992),"Action, Mecha, Sci-Fi",OVA,4,6.02,1074
1666,Babel Nisei (1973),"Adventure, Sci-Fi, Shounen, Supernatural",TV,39,6.58,655
1667,Barom One,"Action, Sci-Fi, Shounen, Supernatural",TV,13,5.67,772
1668,Bakuten Shoot Beyblade G Revolution,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,52,7.02,22429
1669,Bakuten Shoot Beyblade 2002,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,51,6.77,27959
1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",Movie,1,6.71,5334
1671,Soreyuke! Uchuu Senkan Yamamoto Yohko II,"Action, Adventure, Sci-Fi",OVA,3,6.47,1099
1672,Bomberman B-Daman Bakugaiden,"Comedy, Sci-Fi, Shounen",TV,48,6.72,1419
1673,Bomberman B-Daman Bakugaiden V,"Sci-Fi, Shounen",TV,50,6.7,932
1674,Captain Tsubasa J,"Action, Shounen, Sports",TV,47,7.37,13927
1675,Transformers Micron Densetsu,"Action, Mecha, Sci-Fi, Shounen",TV,52,6.81,5095
1676,Cosmo Warrior Zero,"Action, Adventure, Military, Sci-Fi, Space",TV,13,6.68,2613
1677,Cosmo Warrior Zero Gaiden,"Adventure, Drama, Military, Sci-Fi, Space",Special,2,6.54,1215
1678,Cyborg 009: The Cyborg Soldier,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,7.36,14867
1679,Green Green Specials,"Comedy, Ecchi, Romance, Slice of Life",OVA,3,6.41,7526
1681,Brave Story,"Action, Adventure, Fantasy, Kids, Magic, Supernatural",Movie,1,7.58,24523
1682,Baldr Force Exe Resolution,"Action, Drama, Mecha, Sci-Fi",OVA,4,6.65,12443
1683,Di Gi Charat Nyo,"Comedy, Fantasy, Sci-Fi",TV,104,7.32,3782
1684,Dotto Koni-chan,Comedy,TV,26,7.5,1397
1685,Duel Masters,"Action, Adventure, Comedy, Shounen",TV,26,5.92,13012
1686,Bleach Movie 1: Memories of Nobody,"Action, Adventure, Super Power",Movie,1,7.58,151598
1688,Nanatsu-iro�vDrops,"Magic, Romance, School",TV,12,7.16,16604
1689,Byousoku 5 Centimeter,"Drama, Romance, Slice of Life",Movie,3,8.1,324035
1690,Bokurano,"Drama, Mecha, Psychological, Sci-Fi",TV,24,7.82,81408
1691,Kaze no Stigma,"Action, Fantasy, Magic, Romance, Shounen",TV,24,7.5,205338
1692,_Summer,"Drama, Harem, Romance",OVA,2,5.88,7051
1693,Reideen,"Action, Mecha, Sci-Fi",TV,26,6.65,5736
1694,iDOLM@STER Xenoglossia,"Action, Comedy, Mecha, Sci-Fi",TV,26,6.68,15338
1695,Les Miserables: Shoujo Cosette,"Drama, Historical, Shoujo, Slice of Life",TV,52,7.99,9605
1696,Murder Princess,"Action, Adventure, Fantasy",OVA,6,7.14,39377
1698,Nodame Cantabile,"Comedy, Drama, Josei, Music, Romance, Slice of Life",TV,23,8.46,157025
1699,Romeo x Juliet,"Drama, Fantasy, Historical, Romance",TV,24,7.85,91530
1701,Boku no Marie,"Comedy, Ecchi, Romance, Sci-Fi, Seinen",OVA,3,6.44,2186
1702,Yoru ga Kuru!,"Demons, Hentai, Horror, Super Power, Supernatural",OVA,4,6.02,1724
1703,Tokyo Tribe 2,"Action, Drama",TV,13,6.99,5060
1704,Eat-Man,"Action, Adventure, Sci-Fi, Shounen, Super Power",TV,12,6.7,4041
1705,Genma Taisen: Shinwa Zenya no Shou,"Adventure, Drama, Horror, Sci-Fi, Shounen, Supernatural",TV,13,5.41,798
1706,Gun Frontier,"Action, Adventure, Drama, Historical, Sci-Fi, Seinen",TV,13,6.75,4732
1707,Kinnikuman II Sei,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,51,6.95,6134
1708,Majuu Sensen: The Apocalypse,"Action, Fantasy",TV,13,5.67,747
1709,Pokemon: Mewtwo! Ware wa Koko ni Ari,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Special,1,7.14,38638
1710,Rockman.EXE,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,56,7.06,19212
1711,Ryuusei Sentai Musumet,"Adventure, Comedy, Ecchi, Romance, Sci-Fi",TV,13,6.06,1331
1712,Shin Seiki Den Mars,"Mecha, Sci-Fi, Shounen",TV,13,5.88,556
1713,Submarine Super 99,"Action, Adventure, Military, Sci-Fi, Shounen",TV,13,6.41,684
1718,Winter Garden,"Drama, Romance, Shoujo, Slice of Life",Special,2,6.76,5398
1719,Rozen Maiden: Ouverture,"Action, Comedy, Drama, Magic, Seinen",Special,2,7.83,44388
1720,To Heart 2 OVA,"Comedy, Drama, Harem, Romance, School",OVA,3,7.05,4754
1721,Hitohira,"Drama, Romance, School, Slice of Life",TV,12,6.91,14299
1722,Nagasarete Airantou,"Comedy, Ecchi, Fantasy, Harem, Romance",TV,26,7.43,52817
1723,Clannad Movie,"Drama, Fantasy, Romance, School",Movie,1,7.35,99506
1724,Saint October,"Adventure, Fantasy",TV,26,6.6,3838
1725,Keitai Shoujo,"Comedy, Drama, Romance, School",ONA,6,5.46,3655
1726,Devil May Cry,"Action, Demons, Fantasy",TV,12,7.15,166398
1727,Shinkyoku Soukai Polyphonica,"Drama, Fantasy, Music, Romance, School",TV,12,6.97,22282
1728,Super GALS! Kotobuki Ran,"Comedy, Shoujo, Slice of Life",TV,52,7.57,10369
1729,Maria-sama ga Miteru 3rd,"Drama, School, Shoujo Ai, Slice of Life",OVA,5,8,12394
1731,Tales of Symphonia The Animation: Sylvarant-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",OVA,4,7.29,35730
1732,Negima!? Natsu Special!?,"Comedy, Ecchi, Fantasy, Romance",OVA,1,7.25,12554
1733,eX-Driver: Nina &amp; Rei Danger Zone,"Action, Cars, Sci-Fi",OVA,1,6.64,2297
1734,Ajimu: Kaigan Monogatari,"Comedy, Drama, Romance, School",ONA,4,6.48,9102
1735,Naruto: Shippuuden,"Action, Comedy, Martial Arts, Shounen, Super Power",TV,Unknown,7.94,533578
1736,B&#039;T X Neo,"Action, Adventure, Shounen",OVA,14,7.29,2864
1737,Uchuu Senshi Baldios,"Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",TV,34,6.79,600
1738,Muteki Kanban Musume,"Action, Comedy, Martial Arts, Parody, Shounen",TV,12,7.22,12409
1739,Shibawanko no Wa no Kokoro,Kids,TV,80,6.27,369
1740,Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou,"Action, Drama, Police, Seinen",TV,11,6.08,627
1741,Hit wo Nerae! Specials,"Comedy, Ecchi",Special,4,5.63,1016
1742,Souryuuden,"Drama, Mystery, Super Power, Supernatural",OVA,12,6.76,1408
1743,Super Milk-chan,"Action, Comedy, Parody, Sci-Fi",TV,14,5.88,2476
1744,Wagamama�uFairy Mirumo de Pon!,"Adventure, Comedy, Drama, Fantasy, Kids, Magic, Romance, School, Shoujo",TV,172,7.47,8713
1745,Wild 7 Another Bouryaku Unga,"Action, Adventure, Police, Shounen",TV,13,5.72,339
1746,Zoids Fuzors,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.59,7087
1747,Freedom,"Action, Adventure, Sci-Fi",OVA,7,7.61,13918
1748,Piyoko ni Omakase pyo!,"Comedy, Sci-Fi, Shounen",OVA,8,6.86,1480
1749,Amaenaide yo!!: Yasumanaide yo!!,"Comedy, Ecchi, Romance, Supernatural",Special,1,6.81,10549
1750,Amaenaide yo!! Katsu!!: Damasarenaide yo!!,"Comedy, Ecchi, Romance, Supernatural",Special,1,6.78,9474
1751,Jikuu Bouken Nuumamonjaa,"Action, Comedy, Fantasy",OVA,1,5.37,5348
1752,Di Gi Charat: Hoshi no Tabi,Comedy,Movie,1,6.78,1973
1753,Di Gi Charat: Kuchi Kara Bazooka,Comedy,Special,1,6.49,1249
1754,Di Gi Charat Summer Special 2000,Comedy,Special,4,6.7,1685
1755,Di Gi Charat Ohanami Special,Comedy,Special,4,6.88,1553
1756,Di Gi Charat Natsuyasumi Special,Comedy,Special,4,6.83,1609
1757,Di Gi Charat Christmas Special,Comedy,Special,1,6.81,2041
1758,Di Gi Charat Tsuyu Specials,Comedy,Special,2,6.8,963
1759,Jigen Sengokushi: Kuro no Shishi - Jinnai-hen,"Action, Adventure, Historical, Sci-Fi, Shounen",OVA,1,5.74,1950
1760,Golgo 13,"Action, Adventure, Drama, Military, Seinen",Movie,1,6.93,6344
1761,Golgo 13: Queen Bee,"Action, Adventure, Drama, Military, Seinen",OVA,1,6.72,4513
1762,Arslan Senki,"Action, Adventure, Drama, Fantasy, Historical",OVA,6,7.03,10953
1763,Midnight Panther,"Action, Adventure, Fantasy, Hentai",OVA,2,5.84,1144
1764,Slam Dunk (Movie),"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,7.47,8750
1765,Vampire Sensou,"Super Power, Supernatural, Vampire",OVA,1,4.76,2002
1766,Youseiki Suikoden,"Action, Fantasy, Martial Arts",OVA,1,5.85,1240
1767,Psycho Diver: Mashou Bosatsu,"Horror, Psychological, Sci-Fi",OVA,1,5.95,2137
1768,Kikaider 01 The Animation,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,4,6.99,1710
1769,Oh! Super Milk-chan,"Action, Comedy, Parody, Sci-Fi",TV,12,6.07,2757
1770,Unbalance,Hentai,OVA,3,5.99,1320
1771,Ring ni Kakero 1: Nichibei Kessen-hen,"Action, Shounen, Sports",TV,12,6.85,1037
1772,Seishoujo Kantai Virgin Fleet,"Fantasy, Military, School, Sci-Fi",OVA,3,5.53,892
1773,Hokuto no Ken: Raoh Gaiden Junai-hen,"Action, Adventure, Martial Arts",Movie,1,7.54,4907
1774,HeatGuy J Special,"Action, Adventure, Mecha, Police, Sci-Fi",Special,1,7.3,1675
1775,Jikuu Tenshou Nazca,"Action, Adventure, Drama, Fantasy, Magic",TV,12,5.88,3080
1776,Bulg-eunmae,"Martial Arts, Super Power",Movie,1,5.74,582
1777,Kaze no Tairiku,"Action, Adventure, Fantasy, Supernatural",Movie,1,6.36,2552
1778,Dae Jang Geum: Jang Geum&#039;s Dream,"Adventure, Comedy, Historical",TV,26,7.24,1315
1779,Bakunyuu Shimai,Hentai,OVA,2,6.4,2381
1780,Choukou Tenshi Escalayer,"Demons, Hentai, Sci-Fi, Super Power",OVA,3,6.72,6574
1781,Hi.Me.Go.To,Hentai,OVA,1,6.38,2459
1782,Hyakki,"Hentai, Horror",OVA,3,5.9,1341
1783,Imouto Jiru,Hentai,OVA,2,6.64,5952
1784,Injuu Nerawareta Hanayome,Hentai,OVA,2,5.6,932
1785,Little Monica Monogatari,Hentai,OVA,2,6.55,5710
1786,Sprite: Between Two Worlds,"Comedy, Ecchi, Romance, School",OVA,2,6.13,810
1787,Viper GTS,"Demons, Hentai",OVA,3,7.13,7314
1788,Yuuguu Settai: Kotou no Gokuraku e Youkoso,Hentai,OVA,2,5.85,2075
1789,Argento Soma Special,"Action, Mecha, Sci-Fi",Special,1,6.59,2508
1790,Tactical Roar Special,"Action, Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1,5.98,1252
1791,Ai Doll,"Drama, Hentai",OVA,4,5.94,1942
1792,Overman King Gainer,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,26,7,6551
1793,Kaze no Na wa Amnesia,"Action, Dementia, Drama, Sci-Fi",Movie,1,6.62,8230
1794,Dirty Pair no Ooshoubu: Nolandia no Nazo,"Action, Adventure, Comedy, Police, Sci-Fi",OVA,1,6.65,2045
1795,Dirty Pair: Bouryaku no 005-bin,"Action, Adventure, Comedy, Police, Sci-Fi",OVA,1,6.96,1915
1796,Dirty Pair: The Movie,"Adventure, Comedy, Police, Sci-Fi",Movie,1,7.19,3227
1797,Animation Seisaku Shinkou Kuromi-chan,"Comedy, Drama, Parody",OVA,1,7.04,5794
1798,Animation Seisaku Shinkou Kuromi-chan 2,"Comedy, Drama, Parody",OVA,1,7.05,3841
1799,Fatal Fury: Legend of the Hungry Wolf,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",OVA,1,6.64,5353
1800,Fatal Fury 2: The New Battle,"Action, Adventure, Drama, Martial Arts, Shounen",OVA,1,6.89,5009
1802,Dirty Pair Flash,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi",OVA,6,6.82,4505
1803,Dirty Pair: Lovely Angels yori Ai wo Komete,"Action, Adventure, Comedy, Police, Sci-Fi",OVA,2,7.16,2038
1804,Koko wa Green Wood,"Comedy, Drama, Romance, Shoujo, Slice of Life, Supernatural",OVA,6,6.97,4176
1805,Master Mosquiton,"Action, Adventure, Comedy, Demons, Supernatural, Vampire",OVA,6,6.89,3074
